id,title,author,category,vendor_id,filename,summary,pixi,pre,pre2,pre3,veer,touchpad,touchpad_exclusive,luneos,adult,app_icon,app_icon_big
941,"Biblia Reina-Valera","webOZ Mobile Apps",Books,42627,com.webozapps.biblereader-rvr_1.0.1_all.ipk,"Lea la Biblia en Español! App includes the entire Reina-Valera Antigua edition of the Bible. Advanced features include: Attach personal notes to any verse. Highlight important selections. Create bookmarks of your favorite passages. Maintains a history of your reading. Search for keywords. Simply the best Spanish Bible for webOS!",Yes,Yes,Yes,Yes,Yes,No,No,No,No,941/icon/S/icon-48.png,941/icon/icon-48.png
9521,"Big Bird's  Nest","Sesame Street",Books,n132,com.scrollmotion.bigbirdsnest_1.0.1_all.ipk,"Now you can enjoy the beloved “Where is the Puppy” Book series from Sesame Workshop on your HP Touchpad! When Elmo sees a little black puppy on Sesame Street, he wants to find it a home – but first he has to catch it! Come with Elmo as he explores Sesame Street, meeting old friends, learning about the neighborhood, and looking for the little lost puppy.   ***

Big Bird has lost his Teddy Bear, Radar! As he and Elmo search for it, they find a lot of things that don't belong. What will they do with the box of junk they collect?",No,No,No,No,No,Yes,Yes,No,No,9521/icon/S/icon_1_0_1.png,9521/icon/icon_1_0_1.png
4054,"Big Brother 12 (US)","AimX Mobile",Entertainment,108822,com.aimx.palm.store.bigbrother12_1.0.0_all.ipk,"Pocket guide to Big Brother (US) Season 12. If you don't want spoilers, PLEASE DO NOT INSTALL! This app features instant status updates (HOH/POV/Noms), and keeps your finger on the BB pulse with the """,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,4054/icon/S/icon.png,4054/icon/icon.png
10584,"Big Cal HD",CMCS,Productivity,15739,com.warlord.cal_5.1.0_all.ipk,"This is one BIG calculator with extra calculation tools.

Update 5.1.0 will only accept numbers now.

Update 1.2.1 Keyboard opens with tools tab.

Set to portrait view (only), you have a large stander",No,No,No,No,No,Yes,Yes,No,No,10584/icon/S/icon_5_0_0.png,10584/icon/icon_5_0_0.png
10258,"Big Cup Cricket","Beautiful Game Studios",Games,139504,com.jakyl.bcc_1.4.0_all.ipk,"The most compelling arcade sports game on the app store! 

""...this is possibly the best cricket sim on the App Store."" - Guardian.co.uk 

Prove you're a real all rounder as you bat, bowl and field yo",Yes,Yes,Yes,Yes,Yes,No,No,No,No,10258/icon/S/icon_1_4_0.png,10258/icon/icon_1_4_0.png
10259,"Big Hit Baseball","Beautiful Game Studios",Games,139504,com.jakyl.bhb_1.4.0_all.ipk,"Fast and frantic arcade baseball action at your fingertips, get ready to knock it out of the park. 

A must play game for all baseball and sports fans, Big Hit Baseball delivers 20 different teams fro",Yes,Yes,Yes,Yes,Yes,No,No,No,No,10259/icon/S/icon_1_4_0.png,10259/icon/icon_1_4_0.png
1000225,"Big Jack & Goldie","Invasive Bamboo LLC",Books,10407,com.invasivebamboo.chickenbook_1.0.1_all.ipk,"From the studio of Lowell Davis comes the enchanting story of Big Jack, Goldie, and the other residents of a real farm in southwest Missouri.  Sprinkled with bits of farm lore and humor, the story of",No,No,No,No,No,Yes,Yes,No,No,1000225/icon/S/icon_1_0_1.png,1000225/icon/icon_1_0_1.png
1000695,"Big League","Big League",Sports,n232,bigleague_1.0.0_all.ipk,"Are you ready for the Big Leagues?

Big League helps you easily score and track all of your real life backyard and sandlot baseball games where you use ""ghost runners"" or ""imaginary runners"" instead of running bases. After you are done scoring, you get sortable stats - both standard and sabermetric for both batters and pitchers.

The app currently uses the Big League *Wiffle Ball official rules found here: http://bigleaguewiffleball.com/rules.html . It can be used to score all of the shorthanded baseball-like games people play including: stick ball, Wiffle Ball*, indian ball, and others.


* WIFFLE®, the Wiffle Certification Mark and the image",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1000695/icon/S/icon_1_0_0.png,1000695/icon/icon_1_0_0.png
6555,"Big Trouble Little China Soundboard","Soundboard Masters",Entertainment,n80,com.soundboardmasters.btlcsoundboard_1.1.3_all.ipk,"Includes 10 quotes from the movie Big Trouble Little China.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,6555/icon/S/icon_1_1_3.png,6555/icon/icon_1_1_3.png
3199,"Bigfoot Guide",AppBookShop,Books,103555,com.appbookshop.bigfoot_1.0.0_all.ipk,"Bigfoot, also known as Sasquatch, is an alleged ape-like creature purportedly inhabiting forests, mainly in the Pacific Northwest region of North America. Bigfoot is usually described as a large, hair",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,3199/icon/S/icon48.png,3199/icon/icon48.png
1000260,Bikamgo,gimco,Travel,58587,es.gimco.bikamgo_1.0.1_all.ipk,"Bikamgo allow you query the availability of parking stations and bikes in your city.
It supports many bicycle rent service around the world.
It uses citybik.es service to get status information about",Yes,Yes,Yes,Yes,Yes,No,No,No,No,1000260/icon/S/icon_1_0_0.png,1000260/icon/icon_1_0_0.png
9884,"Bike Rider - I Am Bored","Gp Imports, Inc",Games,119195,com.gpimports.bikerider_1.0.1_all.ipk,"Bike Rider is an amazing quality game that will make you explore all your senses.

Easy StartUp Instructions:
1. Move your ""bike"" from left-right by pressing the arrow buttons. 
2. Touch the screen to go faster
3. How Far Can You Go? Don't kill yourself.

Enjoy!",No,Yes,Yes,No,No,No,No,No,No,9884/icon/S/icon_1_0_1.png,9884/icon/icon_1_0_1.png
3971,"Bike Sharing",Puyb.net,Navigation,79110,net.puyb.velopartage_1.1.1_all.ipk,"The best tool for finding bicycle sharing services and stations in your city (+70 cities available)!

Today, lots of cities provide fast, clean and secure services for the
general population and for t",Yes,Yes,Yes,Yes,Yes,No,No,No,No,3971/icon/S/icon_1_1_2.png,3971/icon/icon_1_1_1.png
5898,"Bike's collection",tengriprod,Games,105425,com.tengriprod.bikeforkids_1.0.0_all.ipk,"Available languages: english - french 

Presentation 

Byke's-Collection is a rapidity game where you need reflexes. At each level you 
complete, you enrich your collection of new photos of bykes. You",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,5898/icon/S/icon_1_0_0.png,5898/icon/icon_1_0_0.png
1058,BikePro,"Ed Miller","Health & Fitness",35397,com.edmiller.bikepro_1.0.6_all.ipk,"(ENGLISH ONLY)  ** Significant accuracy improvement **  --- BikePro is a GPS trip logging program for cyclists which tracks speed, time, and distance. **  Also estimates calories burned and power outp",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1058/icon/S/bk4x48.png,1058/icon/bk4x48.png
938,"Bikini Backgrounds",Dijit,Entertainment,55956,com.dijit.bikinibackgrounds_2.1.1_all.ipk,"This app is for ADULTS ONLY.

Bikini Backgrounds features hot models in a variety of bikinis and poses. Apply these images as the background on your Palm Pre or Pixi.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,938/icon/S/small_icon.png,938/icon/small_icon.png
901,"Bikini Cocktails: Andrea Lowell",Dijit,Entertainment,55956,com.dijit.bikinicocktailsandrealowell_2.0.5_all.ipk,"This app is for ADULTS ONLY.  Bikini Cocktail combines two things people enjoy... Beautiful women and booze!  This application features images of sexy  Andrea Lowell that you can apply as wallpaper fo",Yes,Yes,Yes,Yes,Yes,No,No,No,No,901/icon/S/small_icon.png,901/icon/small_icon.png
939,"Bikini Cocktails: Charmane Star",Dijit,Entertainment,55956,com.dijit.bikinicocktailscharmanestar_2.1.5_all.ipk,"This app is for ADULTS ONLY.  Bikini Cocktail combines two things people enjoy... Beautiful women and booze!  This application features images of sexy  Charmane Star that you can apply as wallpaper fo",Yes,Yes,Yes,Yes,Yes,No,No,No,No,939/icon/S/small_icon.png,939/icon/small_icon.png
6208,"Bilbao Metro",NanoNino,Travel,89922,com.nanonino.bilbaometro_1.0.3_all.ipk,"Find information about the Metro Railway system in Bilbao. You can find Bilbao Metro map, Lines, Stations and City info with ease. Once installed this App can provide you useful information stored loc",Yes,Yes,No,No,Yes,Yes,No,No,No,6208/icon/S/icon_1_0_3.png,6208/icon/icon_1_0_3.png
5663,"Bill Clinton Audio Clips","Soundboard Masters",Entertainment,n80,com.soundboardmasters.billclintonsoundboard_1.1.3_all.ipk,"Classic sound bytes and interviews with former President Bill Clinton.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,5663/icon/S/icon_1_1_3.png,5663/icon/icon_1_1_3.png
1605,BillMyTime,"Superflu, Inc.",Business,51197,com.billmytime_1.5.9_all.ipk,"Palm Hot Apps Winner and Bright Hub's Top Business App! BillMyTime is a full-featured app for managing your billable hours and expenses.

Main Features:
- Generate fees and expenses
- Store all your c",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1605/icon/S/icon_1_5_9.png,1605/icon/icon_1_5_9.png
6529,"Bills Vs. Income",MachiApps,Finance,96406,com.machiapps.billsvsincome_2.0.0_all.ipk,"Bills Vs. Income is an easy to use personal financial management tool that aims for one thing: keeping it simple!  This app is built around watching your income, bills, & budgets on a month to month b",Yes,Yes,No,No,Yes,Yes,No,No,No,6529/icon/S/icon_2_0_0.png,6529/icon/icon_2_0_0.png
5656,"Billy Bob Thorton Soundboard","Soundboard Masters",Entertainment,n80,com.soundboardmasters.billybobthortonsoundboard_1.1.3_all.ipk,"Includes 19 sounds from various movies, tv shows, and interviews that Billy Bob Thorton has appeared in.",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,5656/icon/S/icon_1_1_3.png,5656/icon/icon_1_1_3.png
9325,"Bing Translator","Infinite Appz",Productivity,119484,com.infiniteappz.bingtranslator_1.1.0_all.ipk,"* This translator app support all major languages like Czech,Danish, Dutch, English, Estonian, Finnish, French, German, Greek, Hebrew, Haitian Creole, Hungarian, Indonesian, Italian, Japanese, Korean, Lithuanian, Latvian and more..,

* Use this translator you can convert the following types of text:
General;
scientific;
technical;
commercial;
literary;
legal;
educational etc..,


* This Translator app is auto detecting the source language. So no need to set the explicit source language.

* We are translate your text using Bing Translator, so this is very fast and accurate.

* This application not running in the back-ground, so you can save the battery.

* We respect your privacy! we are not saving your information in any where.",No,Yes,Yes,No,Yes,No,No,No,No,9325/icon/S/icon_1_1_0.png,9325/icon/icon_1_1_0.png
1582,"Bing Wallpaper Search","CTL Advance CSAT",Entertainment,n22,com.ctladvance.bingwallpapers_1.2.1_all.ipk,"** Neue Update! Optimierte Anzeige weniger Daten verwendet und ermöglicht schnellere Suche. Alle Dateien werden in den Ordner Downloads des Geräts für spätere Verwendung oder Extraktion gespeichert. Kleine Leistung Veränderungen sowie enthalten.  Bing Wallpaper Suche bringt Sie alle Wallpaper jederzeit! Dies ist die beste Hintergrundbild Suche Anwendung für WebOS auf Datum. Powered by Bings neue revolutionäre Suchmaschine, ermöglicht Bing Wallpaper Suche einem Benutzer, jedes Bild von etwas zu finden, Sie wollen und machen Ihre Hintergrundbild mit der Presse eine Schaltfläche. PKW, LKW, Boote, Flugzeuge, Tiere, Modelle, sexy Männer oder Frauen, überhaupt, Bing Hintergrundbild Suche hier für Sie ist. Wir",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1582/icon/S/icon.png,1582/icon/icon.png
1000587,"Biochemistry for Tablet",RealSimpleEdu.com,Reference,93061,com.quizmine.biochemistrytab_1.0.0_all.ipk,"RealSimpleEDU.com brings you on-the-go learning and reference for ""Biochemistry"".

App offers quizzes and tutorials to help you learn Biochemistry.

App is continuously updated based on your feedback.",No,No,No,No,No,Yes,Yes,No,No,1000587/icon/S/icon_1_0_0.png,1000587/icon/icon_1_0_0.png
3029,"Biology (Keys)","tEarn Media",Education,84822,com.tearn.kbio_4.8.0_all.ipk,"Addictive learning game pits man versus machine. Who's smarter? Search bots find answers. Guess the question. Did the robots show smart clues? Beat the 5 minute timer. 

Game pack provides the followi",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,3029/icon/S/pack48.png,3029/icon/pack48.png
3031,"Biology AP (Keys)","TEARN media",Education,84822,com.tearn.kbioap_4.8.0_all.ipk,"Addictive learning game pits man versus machine. Who's smarter? Search bots find answers. Guess the question. Did the robots show smart clues? Beat the 5 minute timer. 

Game pack provides the followi",Yes,Yes,Yes,No,Yes,Yes,No,No,No,3031/icon/S/pack48.png,3031/icon/pack48.png
6474,"Biology Reference",Quizmine.com,Reference,93061,com.quizmine.bioref_3.0.0_all.ipk,"A basic 101 for Biology Reference

Covers following topics:

Introduction
Chemistry of life
Biochemistry
Cell and cell theory
Cell components
Cell respiration
Cell DNA
Photosynthesis
Evolu",Yes,Yes,No,No,Yes,Yes,No,No,No,6474/icon/S/icon_3_0_0.png,6474/icon/icon_3_0_0.png
10570,"Biology Reference for Tablet",Quizmine.com,Reference,93061,com.quizmine.biologytab_1.5.0_all.ipk,"RealSimpleEDU.com brings you on-the-go learning and reference for Biology

App offers quizzes and tutorials  to help you learn Biology

App is continuously updated based on your feedback.Your 100% sat",No,No,No,No,No,Yes,Yes,No,No,10570/icon/S/icon_1_5_0.png,10570/icon/icon_1_5_0.png
9168,"Biorhythm HD","Third Wish Software",Entertainment,97321,com.thirdwishsoftware.touchpad.biorhythm_1.0.3_all.ipk,"Simple biorhythm curve calculator. Just enter your birth date to chart your physical, emotional and intellectual cycles, then find out how they look today or on any date you wish. You can also enter t",No,No,No,No,No,Yes,Yes,No,No,9168/icon/S/icon_1_0_3.png,9168/icon/icon_1_0_3.png
3201,"Biorhythm Plus","Third Wish Software",Reference,101914,com.thirdwishsoftware.biorhythmplus_1.0.0_all.ipk,"Biorhythm calculator. Advantages over the free version: quickly generate biorhythms for all your loved ones, look up the biorhythm for any date.",Yes,Yes,Yes,No,Yes,Yes,No,No,No,3201/icon/S/icon48.png,3201/icon/icon48.png
3850,"Biotope Aquarium Guide",AppBookShop,Books,103555,com.appbookshop.biotopeaquarium_1.0.0_all.ipk,"It isn't always easy to find ways to bring the organic into your home or office. Especially if you don't want animals that shed and make a mess wherever they go. One of the best ways to bring the warm",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,3850/icon/S/icon48.png,3850/icon/icon48.png
1000302,"Bird Identifier","CleverMatrix Ltd",Reference,145362,com.clevermatrix.birdidentifier_1.0.0_all.ipk,"The Birds app contains identification guides on 167 of the most common birds found in the UK.  It will help all nature lovers identify birds whilst out and about.  It also gives you the ability to sto",No,No,No,No,No,Yes,Yes,No,No,1000302/icon/S/icon_1_0_0.png,1000302/icon/icon_1_0_0.png
5946,"Bird Sounds and Calls","Gale Force Mobile",Lifestyle,118508,com.galeforcemobile.birds_1.0.0_all.ipk,"The perfect app for any bird lover!  Bird Sounds and Calls provides you with over 20 distinct bird calls that you can listen to right from your phone.  Simply touch the name of the bird you want to he",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,5946/icon/S/icon_1_0_0.png,5946/icon/icon_1_0_0.png
8206,"Birds Info",NanoNino,Travel,89922,com.nanonino.birds_1.0.0_all.ipk,"Find information about the Birds. You can find information like Bird's Behaviour,Life cycle and Reproduction, Etymology, Diet, Relation with Humans, Kingdom, Family and Habitat.Once installed this App",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,8206/icon/S/icon_1_0_0.png,8206/icon/icon_1_0_0.png
1088,Birdwatch,leedjones.co.uk,"Social Networking",1541,co.uk.leedjones.birdwatch_1.0.1_all.ipk,"Twitter is more than your average social networking site, its rapidly becoming *the* primary online communication tool. While many superb tools and applications exist to monitor your public feeds, lit",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1088/icon/S/icon48.png,1088/icon/icon48.png
747,"Birmingham AV Soccer Fans","Brighthouse Labs",Sports,65014,com.brighthouselabs.ast1soccerfans_1.0.0_all.ipk,"If you're a huge Birmingham AV soccer fan, this is the app for you!  Birmingham AV Soccer Fans provides you with access to the latest news, videos, stats, standings and scores. You'll always know wh",Yes,Yes,Yes,Yes,Yes,No,No,No,No,747/icon/S/48.png,747/icon/48.png
